image,n_gt,bucket,area,size,max_iou_nbr,nbr_count,rank,m300,m1000
0000291_00201_d_0000869,113,100-150,840.0,small,0.038,12,47,1,1
0000291_00201_d_0000869,113,100-150,525.0,small,0.2724,10,75,1,1
0000291_00201_d_0000869,113,100-150,456.0,small,0.2724,9,83,1,1
0000291_00201_d_0000869,113,100-150,529.0,small,0.1613,12,37,1,1
0000291_00201_d_0000869,113,100-150,306.0,small,0.13,5,383,0,1
0000291_00201_d_0000869,113,100-150,320.0,small,0.13,3,283,1,1
0000291_00201_d_0000869,113,100-150,126.0,small,0.1332,2,-1,0,0
0000291_00201_d_0000869,113,100-150,126.0,small,0.1613,2,-1,0,0
0000291_00201_d_0000869,113,100-150,108.0,small,0.2189,1,175,1,1
0000291_00201_d_0000869,113,100-150,176.0,small,0.2189,2,129,1,1
0000291_00201_d_0000869,113,100-150,154.0,small,0.5773,1,92,1,1
0000291_00201_d_0000869,113,100-150,152.0,small,0.5773,1,55,1,1
0000291_00201_d_0000869,113,100-150,2080.0,medium,0.1301,10,7,1,1
0000291_00201_d_0000869,113,100-150,384.0,small,0.0039,2,131,1,1
0000291_00201_d_0000869,113,100-150,891.0,small,0.1301,7,22,1,1
0000291_00201_d_0000869,113,100-150,812.0,small,0.5234,3,32,1,1
0000291_00201_d_0000869,113,100-150,425.0,small,0.5234,1,121,1,1
0000291_00201_d_0000869,113,100-150,2223.0,medium,0.3027,25,4,1,1
0000291_00201_d_0000869,113,100-150,850.0,small,0.3027,6,-1,0,0
0000291_00201_d_0000869,113,100-150,1054.0,medium,0.0,5,2,1,1
0000291_00201_d_0000869,113,100-150,800.0,small,0.1125,12,17,1,1
0000291_00201_d_0000869,113,100-150,90.0,small,0.1125,2,-1,0,0
0000291_00201_d_0000869,113,100-150,986.0,small,0.0793,15,14,1,1
0000291_00201_d_0000869,113,100-150,70.0,small,0.0414,2,-1,0,0
0000291_00201_d_0000869,113,100-150,221.0,small,0.0654,4,30,1,1
0000291_00201_d_0000869,113,100-150,378.0,small,0.0,3,26,1,1
0000291_00201_d_0000869,113,100-150,728.0,small,0.0989,9,52,1,1
0000291_00201_d_0000869,113,100-150,105.0,small,0.0989,3,209,1,1
0000291_00201_d_0000869,113,100-150,55.0,small,0.0376,2,67,1,1
0000291_00201_d_0000869,113,100-150,182.0,small,0.0,0,5,1,1
0000291_00201_d_0000869,113,100-150,2849.0,medium,0.1174,21,29,1,1
0000291_00201_d_0000869,113,100-150,56.0,small,0.0,2,95,1,1
0000291_00201_d_0000869,113,100-150,247.0,small,0.0544,7,8,1,1
0000291_00201_d_0000869,113,100-150,50.0,small,0.396,2,104,1,1
0000291_00201_d_0000869,113,100-150,54.0,small,0.6522,1,163,1,1
0000291_00201_d_0000869,113,100-150,60.0,small,0.6522,1,120,1,1
0000291_00201_d_0000869,113,100-150,91.0,small,0.396,2,97,1,1
0000291_00201_d_0000869,113,100-150,224.0,small,0.2059,5,42,1,1
0000291_00201_d_0000869,113,100-150,63.0,small,0.2059,2,-1,0,0
0000291_00201_d_0000869,113,100-150,119.0,small,0.0083,3,145,1,1
0000291_00201_d_0000869,113,100-150,882.0,small,0.3313,9,36,1,1
0000291_00201_d_0000869,113,100-150,665.0,small,0.3313,8,320,0,1
0000291_00201_d_0000869,113,100-150,480.0,small,0.2304,6,-1,0,0
0000291_00201_d_0000869,113,100-150,1000.0,small,0.2502,11,35,1,1
0000291_00201_d_0000869,113,100-150,704.0,small,0.2778,8,139,1,1
0000291_00201_d_0000869,113,100-150,814.0,small,0.2778,10,103,1,1
0000291_00201_d_0000869,113,100-150,945.0,small,0.1703,10,246,1,1
0000291_00201_d_0000869,113,100-150,130.0,small,0.0,0,263,1,1
0000291_00201_d_0000869,113,100-150,132.0,small,0.0,1,27,1,1
0000291_00201_d_0000869,113,100-150,176.0,small,0.0145,2,-1,0,0
0000291_00201_d_0000869,113,100-150,192.0,small,0.0143,2,-1,0,0
0000291_00201_d_0000869,113,100-150,4224.0,medium,0.0221,29,142,1,1
0000291_00201_d_0000869,113,100-150,540.0,small,0.125,6,350,0,1
0000291_00201_d_0000869,113,100-150,297.0,small,0.1071,4,180,1,1
0000291_00201_d_0000869,113,100-150,323.0,small,0.1071,4,123,1,1
0000291_00201_d_0000869,113,100-150,180.0,small,0.125,3,-1,0,0
0000291_00201_d_0000869,113,100-150,1885.0,medium,0.0221,22,16,1,1
0000291_00201_d_0000869,113,100-150,348.0,small,0.0444,2,50,1,1
0000291_00201_d_0000869,113,100-150,310.0,small,0.0444,2,204,1,1
0000291_00201_d_0000869,113,100-150,330.0,small,0.0,3,74,1,1
0000291_00201_d_0000869,113,100-150,270.0,small,0.026,0,-1,0,0
0000291_00201_d_0000869,113,100-150,546.0,small,0.0822,6,118,1,1
0000291_00201_d_0000869,113,100-150,340.0,small,0.0,3,12,1,1
0000291_00201_d_0000869,113,100-150,189.0,small,0.4642,1,72,1,1
0000291_00201_d_0000869,113,100-150,322.0,small,0.4642,1,39,1,1
0000291_00201_d_0000869,113,100-150,288.0,small,0.0,2,20,1,1
0000291_00201_d_0000869,113,100-150,1938.0,medium,0.026,12,44,1,1
0000291_00201_d_0000869,113,100-150,2530.0,medium,0.0522,13,9,1,1
0000291_00201_d_0000869,113,100-150,3276.0,medium,0.0837,11,370,0,1
0000291_00201_d_0000869,113,100-150,286.0,small,0.0837,1,324,0,1
0000291_00201_d_0000869,113,100-150,912.0,small,0.0,1,-1,0,0
0000291_00201_d_0000869,113,100-150,483.0,small,0.0,0,61,1,1
0000291_00201_d_0000869,113,100-150,609.0,small,0.0,0,102,1,1
0000291_00201_d_0000869,113,100-150,330.0,small,0.0,0,916,0,1
0000291_00401_d_0000870,166,150-300,4588.0,medium,0.0,0,2,1,1
0000291_00401_d_0000870,166,150-300,3504.0,medium,0.0,1,0,1,1
0000291_00401_d_0000870,166,150-300,1406.0,medium,0.0,1,20,1,1
0000291_00401_d_0000870,166,150-300,2840.0,medium,0.0286,6,14,1,1
0000291_00401_d_0000870,166,150-300,1008.0,small,0.0179,3,6,1,1
0000291_00401_d_0000870,166,150-300,1080.0,medium,0.0,8,4,1,1
0000291_00401_d_0000870,166,150-300,5014.0,medium,0.1551,7,3,1,1
0000291_00401_d_0000870,166,150-300,5117.0,medium,0.1551,8,11,1,1
0000291_00401_d_0000870,166,150-300,6440.0,medium,0.047,4,19,1,1
0000291_00401_d_0000870,166,150-300,6026.0,medium,0.047,3,1,1,1
0000291_00401_d_0000870,166,150-300,3476.0,medium,0.1346,7,5,1,1
0000291_00401_d_0000870,166,150-300,1890.0,medium,0.1338,7,44,1,1
0000291_00401_d_0000870,166,150-300,2000.0,medium,0.1338,8,10,1,1
0000291_00401_d_0000870,166,150-300,1482.0,medium,0.0867,11,41,1,1
0000291_00401_d_0000870,166,150-300,924.0,small,0.1076,9,18,1,1
0000291_00401_d_0000870,166,150-300,816.0,small,0.1076,5,47,1,1
0000291_00401_d_0000870,166,150-300,900.0,small,0.072,6,40,1,1
0000291_00401_d_0000870,166,150-300,2183.0,medium,0.1857,12,8,1,1
0000291_00401_d_0000870,166,150-300,575.0,small,0.0,3,7,1,1
0000291_00401_d_0000870,166,150-300,2765.0,medium,0.0184,14,13,1,1
0000291_00401_d_0000870,166,150-300,1880.0,medium,0.0398,19,31,1,1
0000291_00401_d_0000870,166,150-300,1485.0,medium,0.2038,17,283,1,1
0000291_00401_d_0000870,166,150-300,1917.0,medium,0.2038,21,15,1,1
0000291_00401_d_0000870,166,150-300,924.0,small,0.071,12,86,1,1
0000291_00401_d_0000870,166,150-300,644.0,small,0.071,11,28,1,1
0000291_00401_d_0000870,166,150-300,437.0,small,0.1304,6,158,1,1
0000291_00401_d_0000870,166,150-300,187.0,small,0.1304,4,-1,0,0
0000291_00401_d_0000870,166,150-300,110.0,small,0.0277,3,56,1,1
0000291_00401_d_0000870,166,150-300,252.0,small,0.0,3,9,1,1
0000291_00401_d_0000870,166,150-300,120.0,small,0.035,2,17,1,1
0000291_00401_d_0000870,166,150-300,1403.0,medium,0.0,13,109,1,1
0000291_00401_d_0000870,166,150-300,722.0,small,0.1444,8,101,1,1
0000291_00401_d_0000870,166,150-300,720.0,small,0.1444,7,30,1,1
0000291_00401_d_0000870,166,150-300,960.0,small,0.3231,10,32,1,1
0000291_00401_d_0000870,166,150-300,760.0,small,0.3716,7,91,1,1
0000291_00401_d_0000870,166,150-300,864.0,small,0.3716,11,49,1,1
0000291_00401_d_0000870,166,150-300,2550.0,medium,0.044,32,98,1,1
0000291_00401_d_0000870,166,150-300,220.0,small,0.0,2,93,1,1
0000291_00401_d_0000870,166,150-300,198.0,small,0.0,1,321,0,1
0000291_00401_d_0000870,166,150-300,70.0,small,0.0,0,55,1,1
0000291_00401_d_0000870,166,150-300,72.0,small,0.0,2,-1,0,0
0000291_00401_d_0000870,166,150-300,90.0,small,0.0,6,-1,0,0
0000291_00401_d_0000870,166,150-300,110.0,small,0.0,3,573,0,1
0000291_00401_d_0000870,166,150-300,100.0,small,0.1104,4,281,1,1
0000291_00401_d_0000870,166,150-300,81.0,small,0.1104,4,-1,0,0
0000291_00401_d_0000870,166,150-300,102.0,small,0.1875,4,-1,0,0
0000291_00401_d_0000870,166,150-300,126.0,small,0.1875,3,429,0,1
0000291_00401_d_0000870,166,150-300,384.0,small,0.0,1,62,1,1
0000291_00401_d_0000870,166,150-300,330.0,small,0.0437,2,60,1,1
0000291_00401_d_0000870,166,150-300,360.0,small,0.2336,3,22,1,1
0000291_00401_d_0000870,166,150-300,280.0,small,0.0,3,80,1,1
0000291_00401_d_0000870,166,150-300,1302.0,medium,0.5073,1,38,1,1
0000291_00401_d_0000870,166,150-300,1170.0,medium,0.5073,1,24,1,1
0000291_00401_d_0000870,166,150-300,4949.0,medium,0.1564,6,16,1,1
0000291_00401_d_0000870,166,150-300,774.0,small,0.1564,2,83,1,1
0000291_00401_d_0000870,166,150-300,483.0,small,0.0976,2,76,1,1
0000291_00401_d_0000870,166,150-300,320.0,small,0.018,3,364,0,1
0000291_00401_d_0000870,166,150-300,252.0,small,0.0226,4,384,0,1
0000291_00401_d_0000870,166,150-300,336.0,small,0.0226,4,273,1,1
0000291_00401_d_0000870,166,150-300,228.0,small,0.0,3,-1,0,0
0000291_00401_d_0000870,166,150-300,240.0,small,0.0,2,146,1,1
0000291_00401_d_0000870,166,150-300,176.0,small,0.0,2,211,1,1
0000291_00401_d_0000870,166,150-300,135.0,small,0.0,3,-1,0,0
0000291_00401_d_0000870,166,150-300,187.0,small,0.0,3,198,1,1
0000291_00401_d_0000870,166,150-300,286.0,small,0.3771,4,88,1,1
0000291_00401_d_0000870,166,150-300,420.0,small,0.0,3,127,1,1
0000291_00401_d_0000870,166,150-300,360.0,small,0.0271,6,78,1,1
0000291_00401_d_0000870,166,150-300,432.0,small,0.0,3,58,1,1
0000291_00401_d_0000870,166,150-300,475.0,small,0.1142,3,236,1,1
0000291_00401_d_0000870,166,150-300,567.0,small,0.019,3,84,1,1
0000291_00401_d_0000870,166,150-300,208.0,small,0.0438,2,27,1,1
0000291_00401_d_0000870,166,150-300,504.0,small,0.0483,6,64,1,1
0000291_00401_d_0000870,166,150-300,364.0,small,0.0483,5,77,1,1
0000291_00401_d_0000870,166,150-300,437.0,small,0.3771,8,316,0,1
0000291_00401_d_0000870,166,150-300,1034.0,medium,0.2336,7,-1,0,0
0000291_00401_d_0000870,166,150-300,320.0,small,0.1815,3,350,0,1
0000291_00401_d_0000870,166,150-300,1650.0,medium,0.0159,19,85,1,1
0000291_00401_d_0000870,166,150-300,270.0,small,0.0159,4,26,1,1
0000291_00401_d_0000870,166,150-300,243.0,small,0.0481,3,29,1,1
0000291_00401_d_0000870,166,150-300,280.0,small,0.0481,5,68,1,1
0000291_00401_d_0000870,166,150-300,260.0,small,0.0235,2,46,1,1
0000291_00401_d_0000870,166,150-300,161.0,small,0.0,0,54,1,1
0000291_00401_d_0000870,166,150-300,286.0,small,0.0184,1,53,1,1
0000291_00401_d_0000870,166,150-300,180.0,small,0.3212,1,50,1,1
0000291_00401_d_0000870,166,150-300,437.0,small,0.3212,5,122,1,1
0000291_00401_d_0000870,166,150-300,319.0,small,0.0791,2,70,1,1
0000291_00401_d_0000870,166,150-300,875.0,small,0.0443,6,806,0,1
0000291_00401_d_0000870,166,150-300,468.0,small,0.1346,1,39,1,1
0000291_00401_d_0000870,166,150-300,525.0,small,0.0198,3,216,1,1
0000291_00401_d_0000870,166,150-300,437.0,small,0.0542,7,72,1,1
0000291_00401_d_0000870,166,150-300,380.0,small,0.0892,4,25,1,1
0000291_00401_d_0000870,166,150-300,304.0,small,0.0892,2,95,1,1
0000291_00401_d_0000870,166,150-300,580.0,small,0.1279,5,23,1,1
0000291_00401_d_0000870,166,150-300,176.0,small,0.4237,1,51,1,1
0000291_00401_d_0000870,166,150-300,160.0,small,0.4237,1,59,1,1
0000291_00401_d_0000870,166,150-300,108.0,small,0.1279,2,108,1,1
0000291_00401_d_0000870,166,150-300,126.0,small,0.0,2,45,1,1
0000291_00401_d_0000870,166,150-300,96.0,small,0.0,3,136,1,1
0000291_00401_d_0000870,166,150-300,80.0,small,0.0,2,286,1,1
0000291_00401_d_0000870,166,150-300,65.0,small,0.0,2,440,0,1
0000291_00401_d_0000870,166,150-300,44.0,small,0.1111,1,234,1,1
0000291_00401_d_0000870,166,150-300,60.0,small,0.0,0,-1,0,0
0000291_00401_d_0000870,166,150-300,44.0,small,0.0,2,137,1,1
0000291_00401_d_0000870,166,150-300,36.0,small,0.1169,2,-1,0,0
0000291_00401_d_0000870,166,150-300,50.0,small,0.1169,2,-1,0,0
0000291_00401_d_0000870,166,150-300,690.0,small,0.1857,2,324,0,1
0000291_00401_d_0000870,166,150-300,126.0,small,0.4908,2,57,1,1
0000291_00401_d_0000870,166,150-300,117.0,small,0.4908,2,120,1,1
0000291_00401_d_0000870,166,150-300,60.0,small,0.0,1,74,1,1
0000291_00401_d_0000870,166,150-300,364.0,small,0.0455,3,125,1,1
0000291_00401_d_0000870,166,150-300,256.0,small,0.0455,3,438,0,1
0000291_00401_d_0000870,166,150-300,184.0,small,0.0559,2,-1,0,0
0000291_00401_d_0000870,166,150-300,187.0,small,0.0,0,403,0,1
0000291_00401_d_0000870,166,150-300,90.0,small,0.0,0,731,0,1
0000291_00401_d_0000870,166,150-300,56.0,small,0.0,2,255,1,1
0000291_00401_d_0000870,166,150-300,44.0,small,0.0,1,235,1,1
0000291_00401_d_0000870,166,150-300,24.0,small,0.0,2,-1,0,0
0000291_00401_d_0000870,166,150-300,14.0,small,0.0,1,-1,0,0
0000291_00401_d_0000870,166,150-300,21.0,small,0.0,1,-1,0,0
0000291_00401_d_0000870,166,150-300,40.0,small,0.0,0,445,0,1
0000291_00401_d_0000870,166,150-300,18.0,small,0.0,0,-1,0,0
0000291_00401_d_0000870,166,150-300,40.0,small,0.0,0,249,1,1
0000291_00401_d_0000870,166,150-300,21.0,small,0.0,0,-1,0,0
0000291_00401_d_0000870,166,150-300,24.0,small,0.0,0,-1,0,0
0000291_00401_d_0000870,166,150-300,40.0,small,0.0,0,-1,0,0
0000291_00401_d_0000870,166,150-300,36.0,small,0.1111,2,363,0,1
0000291_00401_d_0000870,166,150-300,27.0,small,0.0,0,262,1,1
0000291_00401_d_0000870,166,150-300,30.0,small,0.0,1,124,1,1
0000291_00401_d_0000870,166,150-300,15.0,small,0.0,1,-1,0,0
0000291_00401_d_0000870,166,150-300,20.0,small,0.0,1,-1,0,0
0000291_00401_d_0000870,166,150-300,30.0,small,0.0,2,-1,0,0
0000291_00401_d_0000870,166,150-300,72.0,small,0.042,3,-1,0,0
0000291_00401_d_0000870,166,150-300,77.0,small,0.042,4,-1,0,0
0000291_00401_d_0000870,166,150-300,144.0,small,0.0,6,-1,0,0
0000291_00401_d_0000870,166,150-300,30.0,small,0.0,2,-1,0,0
0000291_00401_d_0000870,166,150-300,84.0,small,0.0,0,199,1,1
0000291_00401_d_0000870,166,150-300,176.0,small,0.0628,4,294,1,1
0000291_00401_d_0000870,166,150-300,56.0,small,0.2206,2,104,1,1
0000291_00401_d_0000870,166,150-300,27.0,small,0.2206,2,-1,0,0
0000291_00401_d_0000870,166,150-300,136.0,small,0.0819,2,-1,0,0
0000291_00401_d_0000870,166,150-300,49.0,small,0.0819,2,-1,0,0
0000291_00401_d_0000870,166,150-300,36.0,small,0.0,1,-1,0,0
0000291_00401_d_0000870,166,150-300,48.0,small,0.0,2,-1,0,0
0000291_00401_d_0000870,166,150-300,49.0,small,0.0,2,-1,0,0
0000291_00401_d_0000870,166,150-300,135.0,small,0.0,3,-1,0,0
0000291_00401_d_0000870,166,150-300,120.0,small,0.0,0,574,0,1
0000291_00401_d_0000870,166,150-300,420.0,small,0.0559,3,-1,0,0
0000291_00401_d_0000870,166,150-300,216.0,small,0.0,2,67,1,1
0000291_00401_d_0000870,166,150-300,171.0,small,0.0,2,75,1,1
0000291_00401_d_0000870,166,150-300,210.0,small,0.0398,2,161,1,1
0000291_00401_d_0000870,166,150-300,95.0,small,0.0,1,372,0,1
0000291_00401_d_0000870,166,150-300,100.0,small,0.0249,1,-1,0,0
0000291_00401_d_0000870,166,150-300,532.0,small,0.0,1,35,1,1
0000291_00401_d_0000870,166,150-300,600.0,small,0.0,0,106,1,1
0000291_00401_d_0000870,166,150-300,475.0,small,0.0,2,82,1,1
0000291_00401_d_0000870,166,150-300,310.0,small,0.0,0,21,1,1
0000291_00401_d_0000870,166,150-300,612.0,small,0.0286,1,42,1,1
0000291_00401_d_0000870,166,150-300,1008.0,small,0.0,1,43,1,1
0000291_00401_d_0000870,166,150-300,400.0,small,0.0,2,135,1,1
0000291_00401_d_0000870,166,150-300,1026.0,medium,0.0,2,92,1,1
0000291_00401_d_0000870,166,150-300,900.0,small,0.0664,2,102,1,1
0000291_00401_d_0000870,166,150-300,513.0,small,0.0664,1,168,1,1
0000291_00401_d_0000870,166,150-300,592.0,small,0.0,1,37,1,1
0000291_00401_d_0000870,166,150-300,429.0,small,0.0,1,79,1,1
0000291_00401_d_0000870,166,150-300,2627.0,medium,0.0,1,160,1,1
0000291_00401_d_0000870,166,150-300,465.0,small,0.0,0,87,1,1
0000291_00601_d_0000871,120,100-150,18527.0,large,0.0,1,37,1,1
0000291_00601_d_0000871,120,100-150,12954.0,large,0.0,2,0,1,1
0000291_00601_d_0000871,120,100-150,9280.0,large,0.0,3,2,1,1
0000291_00601_d_0000871,120,100-150,9164.0,medium,0.0,3,1,1,1
0000291_00601_d_0000871,120,100-150,5074.0,medium,0.0,6,9,1,1
0000291_00601_d_0000871,120,100-150,1849.0,medium,0.0284,1,36,1,1
0000291_00601_d_0000871,120,100-150,1044.0,medium,0.0284,4,32,1,1
0000291_00601_d_0000871,120,100-150,576.0,small,0.0,2,261,1,1
0000291_00601_d_0000871,120,100-150,594.0,small,0.0552,2,421,0,1
0000291_00601_d_0000871,120,100-150,476.0,small,0.0552,2,-1,0,0
0000291_00601_d_0000871,120,100-150,560.0,small,0.0,0,35,1,1
0000291_00601_d_0000871,120,100-150,4628.0,medium,0.1369,15,29,1,1
0000291_00601_d_0000871,120,100-150,777.0,small,0.1369,3,44,1,1
0000291_00601_d_0000871,120,100-150,540.0,small,0.1081,3,80,1,1
0000291_00601_d_0000871,120,100-150,666.0,small,0.0229,4,150,1,1
0000291_00601_d_0000871,120,100-150,3150.0,medium,0.0365,13,8,1,1
0000291_00601_d_0000871,120,100-150,3016.0,medium,0.0365,4,3,1,1
0000291_00601_d_0000871,120,100-150,540.0,small,0.0,0,45,1,1
0000291_00601_d_0000871,120,100-150,660.0,small,0.2061,4,178,1,1
0000291_00601_d_0000871,120,100-150,2500.0,medium,0.2061,12,17,1,1
0000291_00601_d_0000871,120,100-150,2860.0,medium,0.1749,17,18,1,1
0000291_00601_d_0000871,120,100-150,1147.0,medium,0.4172,10,325,0,1
0000291_00601_d_0000871,120,100-150,504.0,small,0.4172,2,149,1,1
0000291_00601_d_0000871,120,100-150,1978.0,medium,0.0902,14,119,1,1
0000291_00601_d_0000871,120,100-150,1287.0,medium,0.0902,8,14,1,1
0000291_00601_d_0000871,120,100-150,1155.0,medium,0.0989,11,42,1,1
0000291_00601_d_0000871,120,100-150,350.0,small,0.0906,3,169,1,1
0000291_00601_d_0000871,120,100-150,375.0,small,0.42,3,114,1,1
0000291_00601_d_0000871,120,100-150,264.0,small,0.42,2,90,1,1
0000291_00601_d_0000871,120,100-150,1155.0,medium,0.0,7,12,1,1
0000291_00601_d_0000871,120,100-150,7200.0,medium,0.0148,18,5,1,1
0000291_00601_d_0000871,120,100-150,1800.0,medium,0.0,4,15,1,1
0000291_00601_d_0000871,120,100-150,540.0,small,0.0,2,24,1,1
0000291_00601_d_0000871,120,100-150,3403.0,medium,0.0,14,48,1,1
0000291_00601_d_0000871,120,100-150,1452.0,medium,0.0,3,20,1,1
0000291_00601_d_0000871,120,100-150,1156.0,medium,0.2324,10,141,1,1
0000291_00601_d_0000871,120,100-150,960.0,small,0.2828,7,99,1,1
0000291_00601_d_0000871,120,100-150,750.0,small,0.2828,6,177,1,1
0000291_00601_d_0000871,120,100-150,729.0,small,0.0676,8,38,1,1
0000291_00601_d_0000871,120,100-150,1258.0,medium,0.0,0,-1,0,0
0000291_00601_d_0000871,120,100-150,1120.0,medium,0.0,0,27,1,1
0000291_00601_d_0000871,120,100-150,1378.0,medium,0.0775,5,-1,0,0
0000291_00601_d_0000871,120,100-150,1404.0,medium,0.035,5,-1,0,0
0000291_00601_d_0000871,120,100-150,924.0,small,0.055,4,482,0,1
0000291_00601_d_0000871,120,100-150,986.0,small,0.1429,5,-1,0,0
0000291_00601_d_0000871,120,100-150,918.0,small,0.2512,5,-1,0,0
0000291_00601_d_0000871,120,100-150,960.0,small,0.2512,5,-1,0,0
0000291_00601_d_0000871,120,100-150,2046.0,medium,0.0704,6,174,1,1
0000291_00601_d_0000871,120,100-150,1403.0,medium,0.056,4,528,0,1
0000291_00601_d_0000871,120,100-150,1196.0,medium,0.0038,1,378,0,1
0000291_00601_d_0000871,120,100-150,1595.0,medium,0.0,1,31,1,1
0000291_00601_d_0000871,120,100-150,18688.0,large,0.0704,17,40,1,1
0000291_00601_d_0000871,120,100-150,1749.0,medium,0.0959,1,30,1,1
0000291_00601_d_0000871,120,100-150,1632.0,medium,0.0959,1,34,1,1
0000291_00601_d_0000871,120,100-150,988.0,small,0.2136,3,195,1,1
0000291_00601_d_0000871,120,100-150,1012.0,small,0.2136,2,-1,0,0
0000291_00601_d_0000871,120,100-150,5000.0,medium,0.1445,7,62,1,1
0000291_00601_d_0000871,120,100-150,6125.0,medium,0.0515,6,28,1,1
0000291_00601_d_0000871,120,100-150,5768.0,medium,0.0712,7,25,1,1
0000291_00601_d_0000871,120,100-150,5474.0,medium,0.0605,6,10,1,1
0000291_00601_d_0000871,120,100-150,2993.0,medium,0.0605,5,11,1,1
0000291_00601_d_0000871,120,100-150,5328.0,medium,0.0712,8,7,1,1
0000291_00601_d_0000871,120,100-150,5085.0,medium,0.0515,5,4,1,1
0000291_00601_d_0000871,120,100-150,6270.0,medium,0.0546,8,6,1,1
0000291_00601_d_0000871,120,100-150,4773.0,medium,0.1305,7,13,1,1
0000291_00601_d_0000871,120,100-150,3960.0,medium,0.1305,6,16,1,1
0000291_00601_d_0000871,120,100-150,2108.0,medium,0.2192,6,23,1,1
0000291_00601_d_0000871,120,100-150,462.0,small,0.2192,1,428,0,1
0000291_00601_d_0000871,120,100-150,1296.0,medium,0.0598,3,51,1,1
0000291_00601_d_0000871,120,100-150,2484.0,medium,0.0,4,26,1,1
0000291_00601_d_0000871,120,100-150,560.0,small,0.0,0,126,1,1
0000291_00601_d_0000871,120,100-150,558.0,small,0.0,0,81,1,1
0000291_00601_d_0000871,120,100-150,486.0,small,0.1242,2,460,0,1
0000291_00601_d_0000871,120,100-150,348.0,small,0.1533,3,602,0,1
0000291_00601_d_0000871,120,100-150,555.0,small,0.1533,4,74,1,1
0000291_00601_d_0000871,120,100-150,221.0,small,0.0761,2,422,0,1
0000291_00601_d_0000871,120,100-150,260.0,small,0.2203,2,327,0,1
0000291_00601_d_0000871,120,100-150,294.0,small,0.2203,3,265,1,1
0000291_00601_d_0000871,120,100-150,570.0,small,0.0798,3,56,1,1
0000291_00601_d_0000871,120,100-150,621.0,small,0.4783,3,856,0,1
0000291_00601_d_0000871,120,100-150,504.0,small,0.4783,3,50,1,1
0000291_00601_d_0000871,120,100-150,504.0,small,0.0,3,146,1,1
0000291_00601_d_0000871,120,100-150,2244.0,medium,0.0,8,19,1,1
0000291_00601_d_0000871,120,100-150,560.0,small,0.4914,2,33,1,1
0000291_00601_d_0000871,120,100-150,308.0,small,0.4914,1,-1,0,0
0000291_00601_d_0000871,120,100-150,2263.0,medium,0.2414,13,22,1,1
0000291_00601_d_0000871,120,100-150,450.0,small,0.3082,2,241,1,1
0000291_00601_d_0000871,120,100-150,1269.0,medium,0.3082,3,105,1,1
0000291_00601_d_0000871,120,100-150,320.0,small,0.2065,2,152,1,1
0000291_00601_d_0000871,120,100-150,468.0,small,0.0,1,68,1,1
0000291_00601_d_0000871,120,100-150,504.0,small,0.0,5,78,1,1
0000291_00601_d_0000871,120,100-150,1980.0,medium,0.2414,15,85,1,1
0000291_00601_d_0000871,120,100-150,3861.0,medium,0.097,18,360,0,1
0000291_00601_d_0000871,120,100-150,1026.0,medium,0.1146,11,103,1,1
0000291_00601_d_0000871,120,100-150,1080.0,medium,0.2251,14,82,1,1
0000291_00601_d_0000871,120,100-150,270.0,small,0.0072,2,54,1,1
0000291_00601_d_0000871,120,100-150,288.0,small,0.0107,3,732,0,1
0000291_00601_d_0000871,120,100-150,242.0,small,0.0,5,678,0,1
0000291_00601_d_0000871,120,100-150,198.0,small,0.0,0,86,1,1
0000291_00601_d_0000871,120,100-150,330.0,small,0.0148,0,101,1,1
0000291_00601_d_0000871,120,100-150,1075.0,medium,0.2657,11,49,1,1
0000291_00601_d_0000871,120,100-150,144.0,small,0.0,0,450,0,1
0000291_00601_d_0000871,120,100-150,864.0,small,0.2692,9,84,1,1
0000291_00601_d_0000871,120,100-150,1404.0,medium,0.2727,11,67,1,1
0000291_00601_d_0000871,120,100-150,836.0,small,0.3276,7,507,0,1
0000291_00601_d_0000871,120,100-150,140.0,small,0.0448,0,682,0,1
0000291_00601_d_0000871,120,100-150,152.0,small,0.0,0,63,1,1
0000291_00601_d_0000871,120,100-150,1166.0,medium,0.3276,8,87,1,1
0000291_00601_d_0000871,120,100-150,160.0,small,0.0,0,94,1,1
0000291_00601_d_0000871,120,100-150,450.0,small,0.0,6,121,1,1
0000291_00601_d_0000871,120,100-150,144.0,small,0.4404,2,97,1,1
0000291_00601_d_0000871,120,100-150,170.0,small,0.4404,2,60,1,1
0000291_00601_d_0000871,120,100-150,189.0,small,0.1861,4,61,1,1
0000291_00601_d_0000871,120,100-150,136.0,small,0.1861,3,73,1,1
0000291_00601_d_0000871,120,100-150,160.0,small,0.0,3,271,1,1
0000291_00601_d_0000871,120,100-150,1292.0,medium,0.0579,9,41,1,1
0000291_00601_d_0000871,120,100-150,550.0,small,0.0858,5,58,1,1
0000291_00601_d_0000871,120,100-150,462.0,small,0.0858,3,43,1,1
0000291_00601_d_0000871,120,100-150,260.0,small,0.2914,2,397,0,1
0000291_00601_d_0000871,120,100-150,99.0,small,0.2914,1,129,1,1
0000291_01001_d_0000873,159,150-300,598.0,small,0.0,0,72,1,1
0000291_01001_d_0000873,159,150-300,810.0,small,0.0,1,40,1,1
0000291_01001_d_0000873,159,150-300,792.0,small,0.0,2,111,1,1
0000291_01001_d_0000873,159,150-300,780.0,small,0.0,2,33,1,1
