image,n_gt,bucket,area,size,max_iou_nbr,nbr_count,rank,m300,m1000
0000291_05201_d_0000893,207,150-300,931.0,small,0.5266,9,540,0,1
0000291_05201_d_0000893,207,150-300,765.0,small,0.5266,7,169,1,1
0000291_05201_d_0000893,207,150-300,504.0,small,0.0717,9,343,0,1
0000291_05201_d_0000893,207,150-300,700.0,small,0.5506,7,352,0,1
0000291_05201_d_0000893,207,150-300,725.0,small,0.5506,8,-1,0,0
0000291_05201_d_0000893,207,150-300,728.0,small,0.4632,7,446,0,1
0000291_05201_d_0000893,207,150-300,902.0,small,0.0284,7,49,1,1
0000291_05201_d_0000893,207,150-300,1066.0,medium,0.0691,10,56,1,1
0000291_05201_d_0000893,207,150-300,714.0,small,0.0691,6,38,1,1
0000291_05201_d_0000893,207,150-300,1020.0,small,0.0243,2,164,1,1
0000291_05201_d_0000893,207,150-300,667.0,small,0.0243,4,628,0,1
0000291_05201_d_0000893,207,150-300,1032.0,medium,0.0058,11,39,1,1
0000291_05201_d_0000893,207,150-300,768.0,small,0.0,4,52,1,1
0000291_05201_d_0000893,207,150-300,1032.0,medium,0.0196,7,189,1,1
0000291_05201_d_0000893,207,150-300,1104.0,medium,0.1063,6,77,1,1
0000291_05201_d_0000893,207,150-300,644.0,small,0.1063,4,-1,0,0
0000291_05201_d_0000893,207,150-300,759.0,small,0.0987,4,239,1,1
0000291_05201_d_0000893,207,150-300,750.0,small,0.1318,5,182,1,1
0000291_05201_d_0000893,207,150-300,693.0,small,0.1318,5,244,1,1
0000291_05201_d_0000893,207,150-300,667.0,small,0.1467,3,719,0,1
0000291_05201_d_0000893,207,150-300,920.0,small,0.1467,3,101,1,1
0000291_05201_d_0000893,207,150-300,1150.0,medium,0.0154,9,29,1,1
0000291_05201_d_0000893,207,150-300,966.0,small,0.2722,6,68,1,1
0000291_05201_d_0000893,207,150-300,1100.0,medium,0.5127,5,-1,0,0
0000291_05201_d_0000893,207,150-300,918.0,small,0.5127,4,86,1,1
0000291_05201_d_0000893,207,150-300,975.0,small,0.0,2,-1,0,0
0000291_05201_d_0000893,207,150-300,1260.0,medium,0.0387,7,65,1,1
0000291_05201_d_0000893,207,150-300,1421.0,medium,0.0387,8,48,1,1
0000291_05201_d_0000893,207,150-300,696.0,small,0.0004,4,87,1,1
0000291_05201_d_0000893,207,150-300,792.0,small,0.1043,3,222,1,1
0000291_05201_d_0000893,207,150-300,1664.0,medium,0.1043,4,275,1,1
0000291_05201_d_0000893,207,150-300,1914.0,medium,0.5659,1,253,1,1
0000291_05201_d_0000893,207,150-300,2378.0,medium,0.5659,1,78,1,1
0000291_05201_d_0000893,207,150-300,132.0,small,0.0,0,94,1,1
0000291_05201_d_0000893,207,150-300,132.0,small,0.0239,3,82,1,1
0000291_05201_d_0000893,207,150-300,108.0,small,0.1695,3,98,1,1
0000291_05201_d_0000893,207,150-300,168.0,small,0.1695,4,130,1,1
0000291_05201_d_0000893,207,150-300,169.0,small,0.1736,5,236,1,1
0000291_05201_d_0000893,207,150-300,196.0,small,0.1736,6,93,1,1
0000291_05201_d_0000893,207,150-300,168.0,small,0.0,2,42,1,1
0000291_05201_d_0000893,207,150-300,180.0,small,0.0,2,67,1,1
0000291_05201_d_0000893,207,150-300,240.0,small,0.1328,5,85,1,1
0000291_05201_d_0000893,207,150-300,306.0,small,0.2372,4,114,1,1
0000291_05201_d_0000893,207,150-300,320.0,small,0.2372,4,50,1,1
0000291_05201_d_0000893,207,150-300,918.0,small,0.0,14,51,1,1
0000291_05201_d_0000893,207,150-300,160.0,small,0.0,1,146,1,1
0000291_05201_d_0000893,207,150-300,484.0,small,0.3043,3,71,1,1
0000291_05201_d_0000893,207,150-300,506.0,small,0.3043,4,124,1,1
0000291_05201_d_0000893,207,150-300,576.0,small,0.1748,5,62,1,1
0000291_05201_d_0000893,207,150-300,650.0,small,0.1207,6,316,0,1
0000291_05201_d_0000893,207,150-300,1064.0,medium,0.1173,9,53,1,1
0000291_05201_d_0000893,207,150-300,899.0,small,0.0863,5,74,1,1
0000291_05201_d_0000893,207,150-300,952.0,small,0.0818,5,105,1,1
0000291_05201_d_0000893,207,150-300,660.0,small,0.0,6,35,1,1
0000291_05201_d_0000893,207,150-300,918.0,small,0.0,4,14,1,1
0000291_05201_d_0000893,207,150-300,306.0,small,0.0,4,61,1,1
0000291_05201_d_0000893,207,150-300,208.0,small,0.1187,4,463,0,1
0000291_05201_d_0000893,207,150-300,272.0,small,0.3562,4,106,1,1
0000291_05201_d_0000893,207,150-300,440.0,small,0.3562,6,163,1,1
0000291_05201_d_0000893,207,150-300,399.0,small,0.3028,6,112,1,1
0000291_05201_d_0000893,207,150-300,560.0,small,0.0787,10,57,1,1
0000291_05201_d_0000893,207,150-300,552.0,small,0.0491,8,168,1,1
0000291_05201_d_0000893,207,150-300,640.0,small,0.1187,7,154,1,1
0000291_05201_d_0000893,207,150-300,578.0,small,0.0518,6,63,1,1
0000291_05201_d_0000893,207,150-300,121.0,small,0.1379,1,166,1,1
0000291_05201_d_0000893,207,150-300,110.0,small,0.1379,1,171,1,1
0000291_05201_d_0000893,207,150-300,812.0,small,0.1072,8,27,1,1
0000291_05201_d_0000893,207,150-300,675.0,small,0.1072,5,32,1,1
0000291_05201_d_0000893,207,150-300,1274.0,medium,0.1762,11,119,1,1
0000291_05201_d_0000893,207,150-300,1830.0,medium,0.1762,14,-1,0,0
0000291_05201_d_0000893,207,150-300,1224.0,medium,0.1814,12,40,1,1
0000291_05201_d_0000893,207,150-300,1140.0,medium,0.3481,7,120,1,1
0000291_05201_d_0000893,207,150-300,1296.0,medium,0.3481,8,123,1,1
0000291_05201_d_0000893,207,150-300,1612.0,medium,0.1638,11,131,1,1
0000291_05201_d_0000893,207,150-300,231.0,small,0.0643,3,165,1,1
0000291_05201_d_0000893,207,150-300,216.0,small,0.0474,3,434,0,1
0000291_05201_d_0000893,207,150-300,160.0,small,0.2014,3,157,1,1
0000291_05201_d_0000893,207,150-300,1332.0,medium,0.0721,13,33,1,1
0000291_05201_d_0000893,207,150-300,675.0,small,0.2014,5,-1,0,0
0000291_05201_d_0000893,207,150-300,1620.0,medium,0.1788,10,81,1,1
0000291_05201_d_0000893,207,150-300,1809.0,medium,0.1788,9,66,1,1
0000291_05201_d_0000893,207,150-300,112.0,small,0.393,1,192,1,1
0000291_05201_d_0000893,207,150-300,285.0,small,0.393,2,312,0,1
0000291_05201_d_0000893,207,150-300,105.0,small,0.0,0,712,0,1
0000291_05201_d_0000893,207,150-300,930.0,small,0.0549,4,22,1,1
0000291_05201_d_0000893,207,150-300,990.0,small,0.0549,4,17,1,1
0000291_05201_d_0000893,207,150-300,2205.0,medium,0.0127,12,2,1,1
0000291_05201_d_0000893,207,150-300,1400.0,medium,0.0,6,5,1,1
0000291_05201_d_0000893,207,150-300,1360.0,medium,0.0955,6,117,1,1
0000291_05201_d_0000893,207,150-300,2494.0,medium,0.0955,8,75,1,1
0000291_05201_d_0000893,207,150-300,2200.0,medium,0.0,4,88,1,1
0000291_05201_d_0000893,207,150-300,2430.0,medium,0.0112,5,6,1,1
0000291_05201_d_0000893,207,150-300,3886.0,medium,0.0112,6,1,1,1
0000291_05201_d_0000893,207,150-300,5301.0,medium,0.0,3,31,1,1
0000291_05201_d_0000893,207,150-300,1892.0,medium,0.0,4,3,1,1
0000291_05201_d_0000893,207,150-300,624.0,small,0.0,2,427,0,1
0000291_05201_d_0000893,207,150-300,2739.0,medium,0.0305,8,25,1,1
0000291_05201_d_0000893,207,150-300,490.0,small,0.2168,3,113,1,1
0000291_05201_d_0000893,207,150-300,507.0,small,0.1499,3,76,1,1
0000291_05201_d_0000893,207,150-300,408.0,small,0.0,3,211,1,1
0000291_05201_d_0000893,207,150-300,352.0,small,0.2168,3,136,1,1
0000291_05201_d_0000893,207,150-300,464.0,small,0.4366,1,89,1,1
0000291_05201_d_0000893,207,150-300,375.0,small,0.4366,1,176,1,1
0000291_05201_d_0000893,207,150-300,663.0,small,0.5308,1,108,1,1
0000291_05201_d_0000893,207,150-300,629.0,small,0.5308,1,102,1,1
0000291_05201_d_0000893,207,150-300,510.0,small,0.0,0,72,1,1
0000291_05201_d_0000893,207,150-300,748.0,small,0.0,0,515,0,1
0000291_05201_d_0000893,207,150-300,120.0,small,0.2069,1,-1,0,0
0000291_05201_d_0000893,207,150-300,300.0,small,0.2069,2,338,0,1
0000291_05201_d_0000893,207,150-300,684.0,small,0.6526,3,172,1,1
0000291_05201_d_0000893,207,150-300,567.0,small,0.6526,3,186,1,1
0000291_05201_d_0000893,207,150-300,836.0,small,0.7031,2,271,1,1
0000291_05201_d_0000893,207,150-300,816.0,small,0.7031,2,569,0,1
0000291_05201_d_0000893,207,150-300,1216.0,medium,0.0812,4,44,1,1
0000291_05201_d_0000893,207,150-300,736.0,small,0.0413,4,69,1,1
0000291_05201_d_0000893,207,150-300,1189.0,medium,0.1401,9,37,1,1
0000291_05201_d_0000893,207,150-300,805.0,small,0.1486,7,79,1,1
0000291_05201_d_0000893,207,150-300,736.0,small,0.0268,6,111,1,1
0000291_05201_d_0000893,207,150-300,936.0,small,0.0,4,178,1,1
0000291_05201_d_0000893,207,150-300,1305.0,medium,0.1486,11,133,1,1
0000291_05201_d_0000893,207,150-300,1380.0,medium,0.0812,8,135,1,1
0000291_05201_d_0000893,207,150-300,1380.0,medium,0.1202,11,129,1,1
0000291_05201_d_0000893,207,150-300,567.0,small,0.2652,3,-1,0,0
0000291_05201_d_0000893,207,150-300,702.0,small,0.3261,4,122,1,1
0000291_05201_d_0000893,207,150-300,396.0,small,0.3261,2,215,1,1
0000291_05201_d_0000893,207,150-300,864.0,small,0.0,2,509,0,1
0000291_05201_d_0000893,207,150-300,450.0,small,0.0301,2,467,0,1
0000291_05201_d_0000893,207,150-300,448.0,small,0.0066,1,258,1,1
0000291_05201_d_0000893,207,150-300,783.0,small,0.0674,4,420,0,1
0000291_05201_d_0000893,207,150-300,800.0,small,0.0674,6,-1,0,0
0000291_05201_d_0000893,207,150-300,609.0,small,0.1169,4,480,0,1
0000291_05201_d_0000893,207,150-300,920.0,small,0.1232,5,232,1,1
0000291_05201_d_0000893,207,150-300,1054.0,medium,0.0,4,153,1,1
0000291_05201_d_0000893,207,150-300,1242.0,medium,0.0465,5,296,1,1
0000291_05201_d_0000893,207,150-300,1377.0,medium,0.1232,5,156,1,1
0000291_05201_d_0000893,207,150-300,1275.0,medium,0.0,1,385,0,1
0000293_03601_d_0000940,117,100-150,7811.0,medium,0.0,5,0,1,1
0000293_03601_d_0000940,117,100-150,4640.0,medium,0.0,1,1,1,1
0000293_03601_d_0000940,117,100-150,2480.0,medium,0.0,18,2,1,1
0000293_03601_d_0000940,117,100-150,5952.0,medium,0.0,2,10,1,1
0000293_03601_d_0000940,117,100-150,7676.0,medium,0.0,3,19,1,1
0000293_03601_d_0000940,117,100-150,2950.0,medium,0.0,4,4,1,1
0000293_03601_d_0000940,117,100-150,1640.0,medium,0.0167,3,13,1,1
0000293_03601_d_0000940,117,100-150,1599.0,medium,0.0,4,9,1,1
0000293_03601_d_0000940,117,100-150,1470.0,medium,0.0,3,3,1,1
0000293_03601_d_0000940,117,100-150,1023.0,small,0.0,5,22,1,1
0000293_03601_d_0000940,117,100-150,1092.0,medium,0.0,3,12,1,1
0000293_03601_d_0000940,117,100-150,1850.0,medium,0.0378,2,6,1,1
0000293_03601_d_0000940,117,100-150,2430.0,medium,0.0378,2,5,1,1
0000293_03601_d_0000940,117,100-150,1326.0,medium,0.0,2,7,1,1
0000293_03601_d_0000940,117,100-150,3504.0,medium,0.0,0,37,1,1
0000293_03601_d_0000940,117,100-150,1073.0,medium,0.0,0,125,1,1
0000293_03601_d_0000940,117,100-150,290.0,small,0.0,0,82,1,1
0000293_03601_d_0000940,117,100-150,252.0,small,0.0,0,-1,0,0
0000293_03601_d_0000940,117,100-150,280.0,small,0.2857,4,199,1,1
0000293_03601_d_0000940,117,100-150,260.0,small,0.3786,4,149,1,1
0000293_03601_d_0000940,117,100-150,308.0,small,0.3786,4,583,0,1
0000293_03601_d_0000940,117,100-150,294.0,small,0.3125,4,93,1,1
0000293_03601_d_0000940,117,100-150,210.0,small,0.3125,4,74,1,1
0000293_03601_d_0000940,117,100-150,180.0,small,0.0,0,630,0,1
0000293_03601_d_0000940,117,100-150,300.0,small,0.0,3,-1,0,0
0000293_03601_d_0000940,117,100-150,112.0,small,0.3971,4,263,1,1
0000293_03601_d_0000940,117,100-150,78.0,small,0.3971,3,222,1,1
0000293_03601_d_0000940,117,100-150,128.0,small,0.55,4,122,1,1
0000293_03601_d_0000940,117,100-150,120.0,small,0.55,4,95,1,1
0000293_03601_d_0000940,117,100-150,126.0,small,0.4,1,77,1,1
0000293_03601_d_0000940,117,100-150,126.0,small,0.4,2,80,1,1
0000293_03601_d_0000940,117,100-150,729.0,small,0.0063,3,33,1,1
0000293_03601_d_0000940,117,100-150,621.0,small,0.0,4,8,1,1
0000293_03601_d_0000940,117,100-150,440.0,small,0.1111,4,16,1,1
0000293_03601_d_0000940,117,100-150,320.0,small,0.1111,3,66,1,1
0000293_03601_d_0000940,117,100-150,238.0,small,0.0649,3,46,1,1
0000293_03601_d_0000940,117,100-150,1763.0,medium,0.0887,6,15,1,1
0000293_03601_d_0000940,117,100-150,1184.0,medium,0.0887,6,30,1,1
0000293_03601_d_0000940,117,100-150,960.0,small,0.0861,6,28,1,1
0000293_03601_d_0000940,117,100-150,783.0,small,0.0,3,17,1,1
0000293_03601_d_0000940,117,100-150,1470.0,medium,0.3812,3,88,1,1
0000293_03601_d_0000940,117,100-150,1081.0,medium,0.3812,3,44,1,1
0000293_03601_d_0000940,117,100-150,975.0,small,0.4798,2,47,1,1
0000293_03601_d_0000940,117,100-150,1184.0,medium,0.4798,3,32,1,1
0000293_03601_d_0000940,117,100-150,3192.0,medium,0.0,3,23,1,1
0000293_03601_d_0000940,117,100-150,1320.0,medium,0.0,5,624,0,1
0000293_03601_d_0000940,117,100-150,300.0,small,0.0,3,190,1,1
0000293_03601_d_0000940,117,100-150,312.0,small,0.0,4,-1,0,0
0000293_03601_d_0000940,117,100-150,253.0,small,0.1882,3,-1,0,0
0000293_03601_d_0000940,117,100-150,252.0,small,0.1882,3,97,1,1
0000293_03601_d_0000940,117,100-150,220.0,small,0.1373,3,106,1,1
0000293_03601_d_0000940,117,100-150,486.0,small,0.4865,4,73,1,1
0000293_03601_d_0000940,117,100-150,504.0,small,0.4865,3,138,1,1
0000293_03601_d_0000940,117,100-150,375.0,small,0.3573,5,143,1,1
0000293_03601_d_0000940,117,100-150,476.0,small,0.3573,5,184,1,1
0000293_03601_d_0000940,117,100-150,360.0,small,0.4634,5,51,1,1
0000293_03601_d_0000940,117,100-150,360.0,small,0.4634,6,119,1,1
0000293_03601_d_0000940,117,100-150,252.0,small,0.0,1,452,0,1
0000293_03601_d_0000940,117,100-150,1988.0,medium,0.0844,17,39,1,1
0000293_03601_d_0000940,117,100-150,399.0,small,0.2783,5,52,1,1
0000293_03601_d_0000940,117,100-150,336.0,small,0.2783,6,63,1,1
0000293_03601_d_0000940,117,100-150,285.0,small,0.2827,5,-1,0,0
0000293_03601_d_0000940,117,100-150,264.0,small,0.2895,3,-1,0,0
0000293_03601_d_0000940,117,100-150,324.0,small,0.2895,4,-1,0,0
0000293_03601_d_0000940,117,100-150,207.0,small,0.0,2,84,1,1
0000293_03601_d_0000940,117,100-150,162.0,small,0.2041,1,736,0,1
0000293_03601_d_0000940,117,100-150,133.0,small,0.2041,1,472,0,1
0000293_03601_d_0000940,117,100-150,280.0,small,0.4773,7,117,1,1
0000293_03601_d_0000940,117,100-150,240.0,small,0.4773,7,56,1,1
0000293_03601_d_0000940,117,100-150,486.0,small,0.3009,11,-1,0,0
0000293_03601_d_0000940,117,100-150,275.0,small,0.3009,6,102,1,1
0000293_03601_d_0000940,117,100-150,221.0,small,0.5156,7,142,1,1
0000293_03601_d_0000940,117,100-150,264.0,small,0.5156,9,58,1,1
0000293_03601_d_0000940,117,100-150,368.0,small,0.2205,5,148,1,1
0000293_03601_d_0000940,117,100-150,180.0,small,0.2205,3,76,1,1
0000293_03601_d_0000940,117,100-150,330.0,small,0.0,4,165,1,1
0000293_03601_d_0000940,117,100-150,135.0,small,0.0,1,-1,0,0
0000293_03601_d_0000940,117,100-150,224.0,small,0.518,6,151,1,1
0000293_03601_d_0000940,117,100-150,198.0,small,0.518,5,163,1,1
0000293_03601_d_0000940,117,100-150,220.0,small,0.5357,8,104,1,1
0000293_03601_d_0000940,117,100-150,210.0,small,0.5357,8,131,1,1
0000293_03601_d_0000940,117,100-150,330.0,small,0.0735,8,-1,0,0
0000293_03601_d_0000940,117,100-150,96.0,small,0.1724,3,-1,0,0
0000293_03601_d_0000940,117,100-150,108.0,small,0.1724,2,126,1,1
0000293_03601_d_0000940,117,100-150,128.0,small,0.3913,2,90,1,1
0000293_03601_d_0000940,117,100-150,128.0,small,0.3913,1,306,0,1
0000293_03601_d_0000940,117,100-150,252.0,small,0.0,4,288,1,1
0000293_03601_d_0000940,117,100-150,704.0,small,0.0,3,27,1,1
0000293_03601_d_0000940,117,100-150,460.0,small,0.0,3,42,1,1
0000293_03601_d_0000940,117,100-150,391.0,small,0.0,3,18,1,1
0000293_03601_d_0000940,117,100-150,456.0,small,0.0276,7,11,1,1
0000293_03601_d_0000940,117,100-150,399.0,small,0.0,5,14,1,1
0000293_03601_d_0000940,117,100-150,340.0,small,0.0,2,24,1,1
0000293_03601_d_0000940,117,100-150,266.0,small,0.0,3,50,1,1
0000293_03601_d_0000940,117,100-150,180.0,small,0.0,2,34,1,1
0000293_03601_d_0000940,117,100-150,99.0,small,0.0,3,41,1,1
0000293_03601_d_0000940,117,100-150,90.0,small,0.0,1,45,1,1
0000293_03601_d_0000940,117,100-150,121.0,small,0.0,2,54,1,1
0000293_03601_d_0000940,117,100-150,384.0,small,0.0301,5,20,1,1
0000293_03601_d_0000940,117,100-150,437.0,small,0.1839,7,61,1,1
0000293_03601_d_0000940,117,100-150,374.0,small,0.1839,6,57,1,1
0000293_03601_d_0000940,117,100-150,308.0,small,0.0607,3,35,1,1
0000293_03601_d_0000940,117,100-150,270.0,small,0.0412,6,29,1,1
0000293_03601_d_0000940,117,100-150,208.0,small,0.0718,6,21,1,1
0000293_03601_d_0000940,117,100-150,870.0,small,0.0237,15,26,1,1
0000293_03601_d_0000940,117,100-150,165.0,small,0.0718,4,25,1,1
0000293_03601_d_0000940,117,100-150,154.0,small,0.0,6,36,1,1
0000293_03601_d_0000940,117,100-150,143.0,small,0.0498,7,60,1,1
0000293_03601_d_0000940,117,100-150,121.0,small,0.0227,4,49,1,1
0000293_03601_d_0000940,117,100-150,99.0,small,0.0,4,135,1,1
0000293_03601_d_0000940,117,100-150,110.0,small,0.1364,6,121,1,1
0000293_03601_d_0000940,117,100-150,81.0,small,0.0368,4,40,1,1
0000293_03601_d_0000940,117,100-150,90.0,small,0.1364,6,-1,0,0
0000293_03601_d_0000940,117,100-150,80.0,small,0.0,3,78,1,1
0000293_03601_d_0000940,117,100-150,88.0,small,0.0368,5,123,1,1
0000293_03601_d_0000940,117,100-150,80.0,small,0.0,2,43,1,1
0000293_03601_d_0000940,117,100-150,99.0,small,0.0,2,87,1,1
0000295_00000_d_0000021,130,100-150,64.0,small,0.0,3,435,0,1
0000295_00000_d_0000021,130,100-150,48.0,small,0.0864,5,-1,0,0
0000295_00000_d_0000021,130,100-150,42.0,small,0.0714,4,199,1,1
0000295_00000_d_0000021,130,100-150,56.0,small,0.0182,7,-1,0,0
0000295_00000_d_0000021,130,100-150,54.0,small,0.0,3,695,0,1
0000295_00000_d_0000021,130,100-150,63.0,small,0.0,6,-1,0,0
0000295_00000_d_0000021,130,100-150,36.0,small,0.0,1,-1,0,0
0000295_00000_d_0000021,130,100-150,63.0,small,0.1739,5,240,1,1
0000295_00000_d_0000021,130,100-150,72.0,small,0.1739,4,-1,0,0
0000295_00000_d_0000021,130,100-150,72.0,small,0.1724,3,413,0,1
0000295_00000_d_0000021,130,100-150,64.0,small,0.1724,3,-1,0,0
0000295_00000_d_0000021,130,100-150,40.0,small,0.0864,5,-1,0,0
0000295_00000_d_0000021,130,100-150,42.0,small,0.0,2,457,0,1
0000295_00000_d_0000021,130,100-150,42.0,small,0.0,3,403,0,1
0000295_00000_d_0000021,130,100-150,48.0,small,0.2093,5,-1,0,0
0000295_00000_d_0000021,130,100-150,56.0,small,0.2093,5,-1,0,0
0000295_00000_d_0000021,130,100-150,80.0,small,0.124,6,-1,0,0
0000295_00000_d_0000021,130,100-150,64.0,small,0.1043,3,119,1,1
0000295_00000_d_0000021,130,100-150,63.0,small,0.1043,3,-1,0,0
0000295_00000_d_0000021,130,100-150,150.0,small,0.0,6,37,1,1
0000295_00000_d_0000021,130,100-150,91.0,small,0.0586,2,-1,0,0
0000295_00000_d_0000021,130,100-150,144.0,small,0.4066,4,42,1,1
0000295_00000_d_0000021,130,100-150,195.0,small,0.4066,7,253,1,1
0000295_00000_d_0000021,130,100-150,144.0,small,0.2572,3,31,1,1
0000295_00000_d_0000021,130,100-150,247.0,small,0.2572,9,61,1,1
0000295_00000_d_0000021,130,100-150,228.0,small,0.2218,5,49,1,1
0000295_00000_d_0000021,130,100-150,400.0,small,0.2218,11,20,1,1
0000295_00000_d_0000021,130,100-150,440.0,small,0.1683,13,17,1,1
0000295_00000_d_0000021,130,100-150,437.0,small,0.1609,5,15,1,1
0000295_00000_d_0000021,130,100-150,247.0,small,0.1578,9,28,1,1
0000295_00000_d_0000021,130,100-150,340.0,small,0.193,11,32,1,1
0000295_00000_d_0000021,130,100-150,340.0,small,0.2838,7,40,1,1
0000295_00000_d_0000021,130,100-150,506.0,small,0.2838,11,30,1,1
0000295_00000_d_0000021,130,100-150,322.0,small,0.1296,5,41,1,1
0000295_00000_d_0000021,130,100-150,459.0,small,0.1023,7,23,1,1
0000295_00000_d_0000021,130,100-150,532.0,small,0.1023,4,16,1,1
0000295_00000_d_0000021,130,100-150,1520.0,medium,0.0,2,12,1,1
0000295_00000_d_0000021,130,100-150,957.0,small,0.0451,5,8,1,1
0000295_00000_d_0000021,130,100-150,780.0,small,0.0632,4,36,1,1
0000295_00000_d_0000021,130,100-150,840.0,small,0.0,4,11,1,1
0000295_00000_d_0000021,130,100-150,988.0,small,0.0451,11,10,1,1
0000295_00000_d_0000021,130,100-150,682.0,small,0.0704,8,7,1,1
0000295_00000_d_0000021,130,100-150,667.0,small,0.1609,9,48,1,1
0000295_00000_d_0000021,130,100-150,504.0,small,0.1504,9,44,1,1
0000295_00000_d_0000021,130,100-150,460.0,small,0.1504,11,33,1,1
0000295_00000_d_0000021,130,100-150,128.0,small,0.435,2,85,1,1
0000295_00000_d_0000021,130,100-150,184.0,small,0.2581,3,307,0,1
0000295_00000_d_0000021,130,100-150,126.0,small,0.435,2,137,1,1
0000295_00000_d_0000021,130,100-150,1665.0,medium,0.0695,27,18,1,1
0000295_00000_d_0000021,130,100-150,891.0,small,0.0216,18,86,1,1
0000295_00000_d_0000021,130,100-150,225.0,small,0.2069,9,38,1,1
0000295_00000_d_0000021,130,100-150,143.0,small,0.0952,5,29,1,1
0000295_00000_d_0000021,130,100-150,225.0,small,0.0952,8,25,1,1
0000295_00000_d_0000021,130,100-150,143.0,small,0.0,3,46,1,1
0000295_00000_d_0000021,130,100-150,150.0,small,0.2045,2,50,1,1
0000295_00000_d_0000021,130,100-150,208.0,small,0.0,4,35,1,1
0000295_00000_d_0000021,130,100-150,1190.0,medium,0.0,2,19,1,1
0000295_00000_d_0000021,130,100-150,1400.0,medium,0.0,2,21,1,1
0000295_00000_d_0000021,130,100-150,910.0,small,0.0,9,14,1,1
0000295_00000_d_0000021,130,100-150,5005.0,medium,0.0129,32,6,1,1
0000295_00000_d_0000021,130,100-150,1989.0,medium,0.051,24,79,1,1
0000295_00000_d_0000021,130,100-150,320.0,small,0.051,8,22,1,1
0000295_00000_d_0000021,130,100-150,440.0,small,0.0,6,9,1,1
0000295_00000_d_0000021,130,100-150,378.0,small,0.0645,8,27,1,1
0000295_00000_d_0000021,130,100-150,224.0,small,0.1883,8,43,1,1
0000295_00000_d_0000021,130,100-150,195.0,small,0.0,4,24,1,1
0000295_00000_d_0000021,130,100-150,168.0,small,0.2045,2,26,1,1
0000295_00000_d_0000021,130,100-150,70.0,small,0.0,1,-1,0,0
0000295_00000_d_0000021,130,100-150,80.0,small,0.0053,1,185,1,1
0000295_00000_d_0000021,130,100-150,60.0,small,0.3604,4,-1,0,0
0000295_00000_d_0000021,130,100-150,77.0,small,0.2465,3,-1,0,0
0000295_00000_d_0000021,130,100-150,48.0,small,0.2093,2,223,1,1
0000295_00000_d_0000021,130,100-150,84.0,small,0.0645,5,-1,0,0
0000295_00000_d_0000021,130,100-150,91.0,small,0.3604,4,-1,0,0
0000295_00000_d_0000021,130,100-150,100.0,small,0.2465,5,69,1,1
0000295_00000_d_0000021,130,100-150,56.0,small,0.2093,2,646,0,1
0000295_00000_d_0000021,130,100-150,36.0,small,0.0769,2,-1,0,0
0000295_00000_d_0000021,130,100-150,98.0,small,0.5752,4,114,1,1
0000295_00000_d_0000021,130,100-150,80.0,small,0.5752,4,118,1,1
0000295_00000_d_0000021,130,100-150,152.0,small,0.0545,5,104,1,1
0000295_00000_d_0000021,130,100-150,133.0,small,0.1455,7,-1,0,0
0000295_00000_d_0000021,130,100-150,168.0,small,0.0712,6,155,1,1
0000295_00000_d_0000021,130,100-150,108.0,small,0.1013,2,133,1,1
0000295_00000_d_0000021,130,100-150,119.0,small,0.1455,7,138,1,1
0000295_00000_d_0000021,130,100-150,66.0,small,0.1013,2,-1,0,0
0000295_00000_d_0000021,130,100-150,119.0,small,0.0,0,-1,0,0
0000295_00000_d_0000021,130,100-150,176.0,small,0.0496,3,59,1,1
0000295_00000_d_0000021,130,100-150,154.0,small,0.0,3,-1,0,0
0000295_00000_d_0000021,130,100-150,184.0,small,0.0496,2,53,1,1
0000295_00000_d_0000021,130,100-150,651.0,small,0.0,4,645,0,1
0000295_00000_d_0000021,130,100-150,119.0,small,0.0,0,-1,0,0
0000295_00000_d_0000021,130,100-150,270.0,small,0.0545,1,34,1,1
0000295_00000_d_0000021,130,100-150,252.0,small,0.0545,1,82,1,1
0000295_00000_d_0000021,130,100-150,133.0,small,0.0,0,-1,0,0
0000295_00000_d_0000021,130,100-150,176.0,small,0.1636,2,-1,0,0
0000295_00000_d_0000021,130,100-150,144.0,small,0.1636,1,-1,0,0
0000295_00000_d_0000021,130,100-150,3009.0,medium,0.0,5,5,1,1
0000295_00000_d_0000021,130,100-150,561.0,small,0.2115,3,99,1,1
0000295_00000_d_0000021,130,100-150,595.0,small,0.2435,2,47,1,1
0000295_00000_d_0000021,130,100-150,360.0,small,0.2435,3,907,0,1
0000295_00000_d_0000021,130,100-150,510.0,small,0.2115,2,160,1,1
0000295_00000_d_0000021,130,100-150,338.0,small,0.0,1,101,1,1
0000295_00000_d_0000021,130,100-150,442.0,small,0.0,1,83,1,1
0000295_00000_d_0000021,130,100-150,336.0,small,0.0847,1,51,1,1
0000295_00000_d_0000021,130,100-150,432.0,small,0.0847,1,156,1,1
0000295_00000_d_0000021,130,100-150,1443.0,medium,0.0,6,-1,0,0
0000295_00000_d_0000021,130,100-150,899.0,small,0.0,5,-1,0,0
0000295_00000_d_0000021,130,100-150,143.0,small,0.1129,3,122,1,1
0000295_00000_d_0000021,130,100-150,231.0,small,0.2215,3,143,1,1
0000295_00000_d_0000021,130,100-150,144.0,small,0.2215,1,131,1,1
0000295_00000_d_0000021,130,100-150,126.0,small,0.0,2,76,1,1
0000295_00000_d_0000021,130,100-150,133.0,small,0.1129,2,71,1,1
