image,n_gt,bucket,area,size,max_iou_nbr,nbr_count,rank,m300,m1000
0000295_00200_d_0000022,78,50-100,140.0,small,0.2857,3,-1,0,0
0000295_00200_d_0000022,78,50-100,105.0,small,0.1321,3,68,1,1
0000295_00200_d_0000022,78,50-100,195.0,small,0.1321,4,382,0,1
0000295_00200_d_0000022,78,50-100,779.0,small,0.0,0,276,1,1
0000295_00200_d_0000022,78,50-100,240.0,small,0.0,0,61,1,1
0000295_00200_d_0000022,78,50-100,136.0,small,0.0,0,70,1,1
0000295_00200_d_0000022,78,50-100,114.0,small,0.0,0,404,0,1
0000295_00200_d_0000022,78,50-100,102.0,small,0.0,0,636,0,1
0000295_00200_d_0000022,78,50-100,78.0,small,0.0734,1,-1,0,0
0000295_00200_d_0000022,78,50-100,112.0,small,0.0734,2,-1,0,0
0000295_00200_d_0000022,78,50-100,75.0,small,0.0,1,-1,0,0
0000295_00600_d_0000024,186,150-300,363.0,small,0.1506,1,74,1,1
0000295_00600_d_0000024,186,150-300,462.0,small,0.1506,1,91,1,1
0000295_00600_d_0000024,186,150-300,310.0,small,0.5625,1,46,1,1
0000295_00600_d_0000024,186,150-300,290.0,small,0.5625,1,377,0,1
0000295_00600_d_0000024,186,150-300,290.0,small,0.0363,3,33,1,1
0000295_00600_d_0000024,186,150-300,312.0,small,0.3149,3,200,1,1
0000295_00600_d_0000024,186,150-300,640.0,small,0.4,3,234,1,1
0000295_00600_d_0000024,186,150-300,480.0,small,0.4,3,61,1,1
0000295_00600_d_0000024,186,150-300,75.0,small,0.0,0,231,1,1
0000295_00600_d_0000024,186,150-300,2700.0,medium,0.0,4,101,1,1
0000295_00600_d_0000024,186,150-300,825.0,small,0.0,0,-1,0,0
0000295_00600_d_0000024,186,150-300,2925.0,medium,0.0,1,3,1,1
0000295_00600_d_0000024,186,150-300,10956.0,large,0.0305,13,6,1,1
0000295_00600_d_0000024,186,150-300,1833.0,medium,0.0,2,0,1,1
0000295_00600_d_0000024,186,150-300,2160.0,medium,0.0,2,1,1,1
0000295_00600_d_0000024,186,150-300,1554.0,medium,0.0305,1,20,1,1
0000295_00600_d_0000024,186,150-300,990.0,small,0.0,1,5,1,1
0000295_00600_d_0000024,186,150-300,4590.0,medium,0.0459,23,4,1,1
0000295_00600_d_0000024,186,150-300,1015.0,small,0.0107,5,52,1,1
0000295_00600_d_0000024,186,150-300,120.0,small,0.0107,0,574,0,1
0000295_00600_d_0000024,186,150-300,140.0,small,0.2201,3,36,1,1
0000295_00600_d_0000024,186,150-300,176.0,small,0.2201,2,-1,0,0
0000295_00600_d_0000024,186,150-300,1904.0,medium,0.0459,14,15,1,1
0000295_00600_d_0000024,186,150-300,812.0,small,0.0,2,202,1,1
0000295_00600_d_0000024,186,150-300,528.0,small,0.0,2,12,1,1
0000295_00600_d_0000024,186,150-300,456.0,small,0.0,4,42,1,1
0000295_00600_d_0000024,186,150-300,288.0,small,0.0,4,26,1,1
0000295_00600_d_0000024,186,150-300,1410.0,medium,0.0492,16,44,1,1
0000295_00600_d_0000024,186,150-300,2109.0,medium,0.0492,23,49,1,1
0000295_00600_d_0000024,186,150-300,1080.0,medium,0.0076,15,50,1,1
0000295_00600_d_0000024,186,150-300,147.0,small,0.0,3,82,1,1
0000295_00600_d_0000024,186,150-300,72.0,small,0.5,1,195,1,1
0000295_00600_d_0000024,186,150-300,72.0,small,0.5,1,-1,0,0
0000295_00600_d_0000024,186,150-300,210.0,small,0.0588,2,-1,0,0
0000295_00600_d_0000024,186,150-300,60.0,small,0.0588,1,801,0,1
0000295_00600_d_0000024,186,150-300,56.0,small,0.0,1,-1,0,0
0000295_00600_d_0000024,186,150-300,98.0,small,0.0,3,-1,0,0
0000295_00600_d_0000024,186,150-300,75.0,small,0.0,2,-1,0,0
0000295_00600_d_0000024,186,150-300,56.0,small,0.0,2,577,0,1
0000295_00600_d_0000024,186,150-300,80.0,small,0.0,2,667,0,1
0000295_00600_d_0000024,186,150-300,85.0,small,0.0,2,-1,0,0
0000295_00600_d_0000024,186,150-300,90.0,small,0.0,2,-1,0,0
0000295_00600_d_0000024,186,150-300,44.0,small,0.0,0,-1,0,0
0000295_00600_d_0000024,186,150-300,156.0,small,0.0,4,32,1,1
0000295_00600_d_0000024,186,150-300,100.0,small,0.0169,2,39,1,1
0000295_00600_d_0000024,186,150-300,81.0,small,0.0169,3,58,1,1
0000295_00600_d_0000024,186,150-300,56.0,small,0.0,1,65,1,1
0000295_00600_d_0000024,186,150-300,24.0,small,0.4444,1,389,0,1
0000295_00600_d_0000024,186,150-300,28.0,small,0.4444,1,720,0,1
0000295_00600_d_0000024,186,150-300,24.0,small,0.0,0,-1,0,0
0000295_00600_d_0000024,186,150-300,42.0,small,0.0,3,196,1,1
0000295_00600_d_0000024,186,150-300,25.0,small,0.0,0,-1,0,0
0000295_00600_d_0000024,186,150-300,20.0,small,0.0,1,796,0,1
0000295_00600_d_0000024,186,150-300,30.0,small,0.0714,3,-1,0,0
0000295_00600_d_0000024,186,150-300,30.0,small,0.0714,2,-1,0,0
0000295_00600_d_0000024,186,150-300,30.0,small,0.0345,2,302,0,1
0000295_00600_d_0000024,186,150-300,15655.0,large,0.0114,59,29,1,1
0000295_00600_d_0000024,186,150-300,1829.0,medium,0.0034,1,21,1,1
0000295_00600_d_0000024,186,150-300,2744.0,medium,0.0,3,2,1,1
0000295_00600_d_0000024,186,150-300,1440.0,medium,0.0,4,18,1,1
0000295_00600_d_0000024,186,150-300,1890.0,medium,0.0,2,9,1,1
0000295_00600_d_0000024,186,150-300,1302.0,medium,0.0986,5,7,1,1
0000295_00600_d_0000024,186,150-300,1015.0,small,0.0986,4,28,1,1
0000295_00600_d_0000024,186,150-300,952.0,small,0.0479,3,13,1,1
0000295_00600_d_0000024,186,150-300,1504.0,medium,0.0084,13,10,1,1
0000295_00600_d_0000024,186,150-300,336.0,small,0.4262,1,37,1,1
0000295_00600_d_0000024,186,150-300,253.0,small,0.4262,1,63,1,1
0000295_00600_d_0000024,186,150-300,868.0,small,0.0053,4,11,1,1
0000295_00600_d_0000024,186,150-300,644.0,small,0.0053,4,43,1,1
0000295_00600_d_0000024,186,150-300,2862.0,medium,0.0,29,24,1,1
0000295_00600_d_0000024,186,150-300,540.0,small,0.0,4,8,1,1
0000295_00600_d_0000024,186,150-300,440.0,small,0.0,3,14,1,1
0000295_00600_d_0000024,186,150-300,414.0,small,0.0,2,16,1,1
0000295_00600_d_0000024,186,150-300,340.0,small,0.0,2,17,1,1
0000295_00600_d_0000024,186,150-300,300.0,small,0.0,3,23,1,1
0000295_00600_d_0000024,186,150-300,266.0,small,0.0,2,19,1,1
0000295_00600_d_0000024,186,150-300,224.0,small,0.0,4,592,0,1
0000295_00600_d_0000024,186,150-300,52.0,small,0.0,3,141,1,1
0000295_00600_d_0000024,186,150-300,52.0,small,0.383,3,-1,0,0
0000295_00600_d_0000024,186,150-300,78.0,small,0.383,3,487,0,1
0000295_00600_d_0000024,186,150-300,56.0,small,0.1754,3,270,1,1
0000295_00600_d_0000024,186,150-300,56.0,small,0.0,1,160,1,1
0000295_00600_d_0000024,186,150-300,70.0,small,0.0,2,405,0,1
0000295_00600_d_0000024,186,150-300,84.0,small,0.0347,2,186,1,1
0000295_00600_d_0000024,186,150-300,98.0,small,0.0,2,682,0,1
0000295_00600_d_0000024,186,150-300,96.0,small,0.0,2,361,0,1
0000295_00600_d_0000024,186,150-300,119.0,small,0.0,2,-1,0,0
0000295_00600_d_0000024,186,150-300,105.0,small,0.0,2,-1,0,0
0000295_00600_d_0000024,186,150-300,91.0,small,0.0805,2,-1,0,0
0000295_00600_d_0000024,186,150-300,70.0,small,0.0805,3,-1,0,0
0000295_00600_d_0000024,186,150-300,190.0,small,0.0,2,113,1,1
0000295_00600_d_0000024,186,150-300,108.0,small,0.0,2,81,1,1
0000295_00600_d_0000024,186,150-300,152.0,small,0.0,2,78,1,1
0000295_00600_d_0000024,186,150-300,140.0,small,0.0,1,69,1,1
0000295_00600_d_0000024,186,150-300,140.0,small,0.0,0,62,1,1
0000295_00600_d_0000024,186,150-300,750.0,small,0.1013,22,-1,0,0
0000295_00600_d_0000024,186,150-300,144.0,small,0.0672,8,99,1,1
0000295_00600_d_0000024,186,150-300,110.0,small,0.1058,5,70,1,1
0000295_00600_d_0000024,186,150-300,99.0,small,0.2038,4,87,1,1
0000295_00600_d_0000024,186,150-300,90.0,small,0.2038,4,221,1,1
0000295_00600_d_0000024,186,150-300,72.0,small,0.1096,4,102,1,1
0000295_00600_d_0000024,186,150-300,49.0,small,0.1207,2,83,1,1
0000295_00600_d_0000024,186,150-300,81.0,small,0.1207,5,148,1,1
0000295_00600_d_0000024,186,150-300,91.0,small,0.0826,6,280,1,1
0000295_00600_d_0000024,186,150-300,27.0,small,0.0826,1,-1,0,0
0000295_00600_d_0000024,186,150-300,104.0,small,0.3684,6,223,1,1
0000295_00600_d_0000024,186,150-300,104.0,small,0.3684,9,403,0,1
0000295_00600_d_0000024,186,150-300,105.0,small,0.2083,2,435,0,1
0000295_00600_d_0000024,186,150-300,98.0,small,0.2083,5,134,1,1
0000295_00600_d_0000024,186,150-300,198.0,small,0.0,4,266,1,1
0000295_00600_d_0000024,186,150-300,240.0,small,0.2881,6,253,1,1
0000295_00600_d_0000024,186,150-300,216.0,small,0.2881,6,248,1,1
0000295_00600_d_0000024,186,150-300,128.0,small,0.0,0,497,0,1
0000295_00600_d_0000024,186,150-300,168.0,small,0.0952,3,439,0,1
0000295_00600_d_0000024,186,150-300,147.0,small,0.0,0,133,1,1
0000295_00600_d_0000024,186,150-300,108.0,small,0.0952,4,791,0,1
0000295_00600_d_0000024,186,150-300,160.0,small,0.0638,6,247,1,1
0000295_00600_d_0000024,186,150-300,102.0,small,0.0,3,55,1,1
0000295_00600_d_0000024,186,150-300,96.0,small,0.097,2,59,1,1
0000295_00600_d_0000024,186,150-300,85.0,small,0.097,2,658,0,1
0000295_00600_d_0000024,186,150-300,340.0,small,0.0,1,27,1,1
0000295_00600_d_0000024,186,150-300,629.0,small,0.017,6,56,1,1
0000295_00600_d_0000024,186,150-300,630.0,small,0.1195,5,93,1,1
0000295_00600_d_0000024,186,150-300,644.0,small,0.1195,4,164,1,1
0000295_00600_d_0000024,186,150-300,806.0,small,0.1879,2,-1,0,0
0000295_00600_d_0000024,186,150-300,1015.0,small,0.1879,5,-1,0,0
0000295_00600_d_0000024,186,150-300,416.0,small,0.5,4,48,1,1
0000295_00600_d_0000024,186,150-300,442.0,small,0.5,4,189,1,1
0000295_00600_d_0000024,186,150-300,297.0,small,0.0,1,25,1,1
0000295_00600_d_0000024,186,150-300,260.0,small,0.0,1,41,1,1
0000295_00600_d_0000024,186,150-300,462.0,small,0.1937,2,60,1,1
0000295_00600_d_0000024,186,150-300,555.0,small,0.1937,2,31,1,1
0000295_00600_d_0000024,186,150-300,252.0,small,0.0,1,105,1,1
0000295_00600_d_0000024,186,150-300,360.0,small,0.0,0,111,1,1
0000295_00600_d_0000024,186,150-300,660.0,small,0.4286,1,72,1,1
0000295_00600_d_0000024,186,150-300,540.0,small,0.4286,1,54,1,1
0000295_00600_d_0000024,186,150-300,368.0,small,0.3579,6,-1,0,0
0000295_00600_d_0000024,186,150-300,425.0,small,0.3579,6,-1,0,0
0000295_00600_d_0000024,186,150-300,210.0,small,0.0507,3,240,1,1
0000295_00600_d_0000024,186,150-300,225.0,small,0.0507,1,106,1,1
0000295_00600_d_0000024,186,150-300,112.0,small,0.1034,1,729,0,1
0000295_00600_d_0000024,186,150-300,144.0,small,0.1034,2,211,1,1
0000295_00600_d_0000024,186,150-300,189.0,small,0.4202,7,174,1,1
0000295_00600_d_0000024,186,150-300,150.0,small,0.4425,3,79,1,1
0000295_00600_d_0000024,186,150-300,176.0,small,0.4425,3,139,1,1
0000295_00600_d_0000024,186,150-300,1271.0,medium,0.1107,13,22,1,1
0000295_00600_d_0000024,186,150-300,147.0,small,0.0519,1,135,1,1
0000295_00600_d_0000024,186,150-300,105.0,small,0.0,1,188,1,1
0000295_00600_d_0000024,186,150-300,133.0,small,0.0,1,57,1,1
0000295_00600_d_0000024,186,150-300,192.0,small,0.0,3,94,1,1
0000295_00600_d_0000024,186,150-300,198.0,small,0.0,3,138,1,1
0000295_00600_d_0000024,186,150-300,207.0,small,0.0,2,127,1,1
0000295_00600_d_0000024,186,150-300,308.0,small,0.0,3,125,1,1
0000295_00600_d_0000024,186,150-300,300.0,small,0.0,3,112,1,1
0000295_00600_d_0000024,186,150-300,270.0,small,0.0,3,38,1,1
0000295_00600_d_0000024,186,150-300,250.0,small,0.0,4,144,1,1
0000295_00600_d_0000024,186,150-300,176.0,small,0.3543,2,165,1,1
0000295_00600_d_0000024,186,150-300,168.0,small,0.3543,2,132,1,1
0000295_00600_d_0000024,186,150-300,704.0,small,0.0928,14,417,0,1
0000295_00600_d_0000024,186,150-300,144.0,small,0.12,3,-1,0,0
0000295_00600_d_0000024,186,150-300,136.0,small,0.1669,4,-1,0,0
0000295_00600_d_0000024,186,150-300,696.0,small,0.1669,11,34,1,1
0000295_00600_d_0000024,186,150-300,30.0,small,0.0,2,-1,0,0
0000295_00600_d_0000024,186,150-300,130.0,small,0.0,2,66,1,1
0000295_00600_d_0000024,186,150-300,80.0,small,0.0753,4,-1,0,0
0000295_00600_d_0000024,186,150-300,120.0,small,0.1013,6,92,1,1
0000295_00600_d_0000024,186,150-300,144.0,small,0.1,7,75,1,1
0000295_00600_d_0000024,186,150-300,130.0,small,0.096,7,76,1,1
0000295_00600_d_0000024,186,150-300,90.0,small,0.0,6,40,1,1
0000295_00600_d_0000024,186,150-300,132.0,small,0.0,3,35,1,1
0000295_00600_d_0000024,186,150-300,90.0,small,0.0,5,45,1,1
0000295_00600_d_0000024,186,150-300,90.0,small,0.0282,2,114,1,1
0000295_00600_d_0000024,186,150-300,60.0,small,0.0,4,-1,0,0
0000295_00600_d_0000024,186,150-300,56.0,small,0.0282,1,-1,0,0
0000295_00600_d_0000024,186,150-300,91.0,small,0.0,0,-1,0,0
0000295_00600_d_0000024,186,150-300,60.0,small,0.0,1,158,1,1
0000295_00600_d_0000024,186,150-300,48.0,small,0.0,1,-1,0,0
0000295_00600_d_0000024,186,150-300,33.0,small,0.0,1,500,0,1
0000295_00600_d_0000024,186,150-300,44.0,small,0.0,1,-1,0,0
0000295_00600_d_0000024,186,150-300,65.0,small,0.3173,4,613,0,1
0000295_00600_d_0000024,186,150-300,72.0,small,0.3173,4,294,1,1
0000295_00600_d_0000024,186,150-300,65.0,small,0.0,4,187,1,1
0000295_00600_d_0000024,186,150-300,44.0,small,0.0,1,-1,0,0
0000295_00600_d_0000024,186,150-300,30.0,small,0.0,1,-1,0,0
0000295_00600_d_0000024,186,150-300,40.0,small,0.12,3,301,0,1
0000295_00600_d_0000024,186,150-300,65.0,small,0.0,4,-1,0,0
0000295_00800_d_0000025,147,100-150,80.0,small,0.0,0,-1,0,0
0000295_00800_d_0000025,147,100-150,128.0,small,0.0,0,133,1,1
0000295_00800_d_0000025,147,100-150,144.0,small,0.0,2,-1,0,0
0000295_00800_d_0000025,147,100-150,128.0,small,0.0,2,-1,0,0
0000295_00800_d_0000025,147,100-150,96.0,small,0.0,1,-1,0,0
0000295_00800_d_0000025,147,100-150,112.0,small,0.0,2,177,1,1
0000295_00800_d_0000025,147,100-150,136.0,small,0.0,3,625,0,1
0000295_00800_d_0000025,147,100-150,105.0,small,0.1244,2,553,0,1
0000295_00800_d_0000025,147,100-150,112.0,small,0.1244,3,-1,0,0
0000295_00800_d_0000025,147,100-150,98.0,small,0.0,2,-1,0,0
0000295_00800_d_0000025,147,100-150,75.0,small,0.0,3,-1,0,0
0000295_00800_d_0000025,147,100-150,70.0,small,0.0,3,-1,0,0
0000295_00800_d_0000025,147,100-150,96.0,small,0.0,4,-1,0,0
0000295_00800_d_0000025,147,100-150,75.0,small,0.2041,3,816,0,1
0000295_00800_d_0000025,147,100-150,102.0,small,0.2041,3,770,0,1
0000295_00800_d_0000025,147,100-150,112.0,small,0.0617,1,319,0,1
0000295_00800_d_0000025,147,100-150,126.0,small,0.0,0,686,0,1
0000295_00800_d_0000025,147,100-150,80.0,small,0.0,1,-1,0,0
0000295_00800_d_0000025,147,100-150,84.0,small,0.0,1,-1,0,0
0000295_00800_d_0000025,147,100-150,60.0,small,0.0617,1,234,1,1
0000295_00800_d_0000025,147,100-150,168.0,small,0.0,2,43,1,1
0000295_00800_d_0000025,147,100-150,182.0,small,0.0,0,97,1,1
0000295_00800_d_0000025,147,100-150,144.0,small,0.0476,1,403,0,1
0000295_00800_d_0000025,147,100-150,120.0,small,0.0476,1,-1,0,0
0000295_00800_d_0000025,147,100-150,200.0,small,0.2778,2,-1,0,0
0000295_00800_d_0000025,147,100-150,168.0,small,0.2778,2,-1,0,0
0000295_00800_d_0000025,147,100-150,114.0,small,0.0,0,-1,0,0
0000295_00800_d_0000025,147,100-150,3186.0,medium,0.1093,22,20,1,1
0000295_00800_d_0000025,147,100-150,3717.0,medium,0.1093,23,17,1,1
0000295_00800_d_0000025,147,100-150,9797.0,large,0.0454,37,27,1,1
0000295_00800_d_0000025,147,100-150,38793.0,large,0.0,47,0,1,1
0000295_00800_d_0000025,147,100-150,152.0,small,0.0355,3,157,1,1
0000295_00800_d_0000025,147,100-150,180.0,small,0.25,3,228,1,1
0000295_00800_d_0000025,147,100-150,140.0,small,0.25,3,112,1,1
0000295_00800_d_0000025,147,100-150,156.0,small,0.0386,6,679,0,1
0000295_00800_d_0000025,147,100-150,147.0,small,0.0,5,606,0,1
0000295_00800_d_0000025,147,100-150,175.0,small,0.1792,6,327,0,1
0000295_00800_d_0000025,147,100-150,200.0,small,0.2593,7,262,1,1
0000295_00800_d_0000025,147,100-150,140.0,small,0.2593,7,331,0,1
0000295_00800_d_0000025,147,100-150,224.0,small,0.1976,5,470,0,1
0000295_00800_d_0000025,147,100-150,176.0,small,0.1976,5,591,0,1
0000295_00800_d_0000025,147,100-150,160.0,small,0.1351,6,-1,0,0
0000295_00800_d_0000025,147,100-150,260.0,small,0.0226,4,747,0,1
0000295_00800_d_0000025,147,100-150,297.0,small,0.0979,5,156,1,1
0000295_00800_d_0000025,147,100-150,275.0,small,0.1491,4,81,1,1
0000295_00800_d_0000025,147,100-150,280.0,small,0.3231,3,167,1,1
0000295_00800_d_0000025,147,100-150,408.0,small,0.3231,5,-1,0,0
0000295_00800_d_0000025,147,100-150,1184.0,medium,0.0417,17,23,1,1
0000295_00800_d_0000025,147,100-150,1548.0,medium,0.0376,15,18,1,1
0000295_00800_d_0000025,147,100-150,1911.0,medium,0.038,9,11,1,1
0000295_00800_d_0000025,147,100-150,300.0,small,0.0,0,32,1,1
0000295_00800_d_0000025,147,100-150,319.0,small,0.0,0,512,0,1
0000295_00800_d_0000025,147,100-150,207.0,small,0.0,3,850,0,1
0000295_00800_d_0000025,147,100-150,210.0,small,0.2897,7,353,0,1
0000295_00800_d_0000025,147,100-150,253.0,small,0.2897,7,98,1,1
0000295_00800_d_0000025,147,100-150,312.0,small,0.0886,8,70,1,1
0000295_00800_d_0000025,147,100-150,230.0,small,0.2672,9,114,1,1
0000295_00800_d_0000025,147,100-150,154.0,small,0.1963,7,77,1,1
0000295_00800_d_0000025,147,100-150,351.0,small,0.3387,9,58,1,1
0000295_00800_d_0000025,147,100-150,378.0,small,0.5236,6,52,1,1
0000295_00800_d_0000025,147,100-150,255.0,small,0.1305,7,-1,0,0
0000295_00800_d_0000025,147,100-150,396.0,small,0.5236,6,983,0,1
0000295_00800_d_0000025,147,100-150,396.0,small,0.3387,9,673,0,1
0000295_00800_d_0000025,147,100-150,483.0,small,0.0,0,16,1,1
0000295_00800_d_0000025,147,100-150,750.0,small,0.0,1,21,1,1
0000295_00800_d_0000025,147,100-150,1156.0,medium,0.0,2,13,1,1
0000295_00800_d_0000025,147,100-150,1287.0,medium,0.0656,8,30,1,1
0000295_00800_d_0000025,147,100-150,2652.0,medium,0.0,1,5,1,1
0000295_00800_d_0000025,147,100-150,5676.0,medium,0.0,2,14,1,1
0000295_00800_d_0000025,147,100-150,288.0,small,0.0,5,64,1,1
0000295_00800_d_0000025,147,100-150,357.0,small,0.0,8,25,1,1
0000295_00800_d_0000025,147,100-150,361.0,small,0.0,6,39,1,1
0000295_00800_d_0000025,147,100-150,380.0,small,0.0,2,24,1,1
0000295_00800_d_0000025,147,100-150,420.0,small,0.0256,5,50,1,1
0000295_00800_d_0000025,147,100-150,462.0,small,0.0,4,22,1,1
0000295_00800_d_0000025,147,100-150,572.0,small,0.0,3,19,1,1
0000295_00800_d_0000025,147,100-150,380.0,small,0.0256,2,38,1,1
0000295_00800_d_0000025,147,100-150,598.0,small,0.0,4,7,1,1
0000295_00800_d_0000025,147,100-150,725.0,small,0.0404,5,47,1,1
0000295_00800_d_0000025,147,100-150,868.0,small,0.0,3,15,1,1
0000295_00800_d_0000025,147,100-150,1443.0,medium,0.0,2,34,1,1
0000295_00800_d_0000025,147,100-150,1295.0,medium,0.011,5,2,1,1
0000295_00800_d_0000025,147,100-150,1365.0,medium,0.011,4,6,1,1
0000295_00800_d_0000025,147,100-150,2548.0,medium,0.0,5,1,1,1
0000295_00800_d_0000025,147,100-150,3850.0,medium,0.0,2,4,1,1
0000295_00800_d_0000025,147,100-150,2184.0,medium,0.0,4,9,1,1
0000295_00800_d_0000025,147,100-150,2162.0,medium,0.0,3,3,1,1
0000295_00800_d_0000025,147,100-150,1804.0,medium,0.0262,3,45,1,1
0000295_00800_d_0000025,147,100-150,1260.0,medium,0.0,0,230,1,1
0000295_00800_d_0000025,147,100-150,4094.0,medium,0.0404,16,8,1,1
0000295_00800_d_0000025,147,100-150,12474.0,large,0.0262,25,10,1,1
0000295_00800_d_0000025,147,100-150,168.0,small,0.0,0,-1,0,0
0000295_00800_d_0000025,147,100-150,198.0,small,0.0,1,67,1,1
0000295_00800_d_0000025,147,100-150,147.0,small,0.0,1,669,0,1
0000295_00800_d_0000025,147,100-150,119.0,small,0.1831,4,90,1,1
0000295_00800_d_0000025,147,100-150,176.0,small,0.0945,6,51,1,1
0000295_00800_d_0000025,147,100-150,231.0,small,0.0,2,57,1,1
0000295_00800_d_0000025,147,100-150,133.0,small,0.1831,5,59,1,1
0000295_00800_d_0000025,147,100-150,102.0,small,0.0945,6,84,1,1
0000295_00800_d_0000025,147,100-150,133.0,small,0.1531,8,-1,0,0
0000295_00800_d_0000025,147,100-150,108.0,small,0.1531,7,204,1,1
0000295_00800_d_0000025,147,100-150,126.0,small,0.2466,6,109,1,1
0000295_00800_d_0000025,147,100-150,147.0,small,0.2466,6,82,1,1
0000295_00800_d_0000025,147,100-150,140.0,small,0.0813,6,-1,0,0
0000295_00800_d_0000025,147,100-150,126.0,small,0.0813,4,581,0,1
0000295_00800_d_0000025,147,100-150,147.0,small,0.2902,2,66,1,1
0000295_00800_d_0000025,147,100-150,102.0,small,0.2902,3,768,0,1
0000295_00800_d_0000025,147,100-150,132.0,small,0.274,2,127,1,1
0000295_00800_d_0000025,147,100-150,720.0,small,0.0341,10,35,1,1
0000295_00800_d_0000025,147,100-150,725.0,small,0.0609,15,123,1,1
0000295_00800_d_0000025,147,100-150,1190.0,medium,0.0992,19,31,1,1
0000295_00800_d_0000025,147,100-150,250.0,small,0.0992,2,144,1,1
0000295_00800_d_0000025,147,100-150,378.0,small,0.0828,6,63,1,1
0000295_00800_d_0000025,147,100-150,336.0,small,0.0,4,96,1,1
0000295_00800_d_0000025,147,100-150,403.0,small,0.0,5,55,1,1
0000295_00800_d_0000025,147,100-150,189.0,small,0.0,3,44,1,1
0000295_00800_d_0000025,147,100-150,225.0,small,0.0,0,-1,0,0
0000295_00800_d_0000025,147,100-150,280.0,small,0.2157,5,122,1,1
0000295_00800_d_0000025,147,100-150,297.0,small,0.1848,6,120,1,1
0000295_00800_d_0000025,147,100-150,216.0,small,0.2157,5,269,1,1
0000295_00800_d_0000025,147,100-150,280.0,small,0.15,4,142,1,1
0000295_00800_d_0000025,147,100-150,180.0,small,0.15,4,-1,0,0
0000295_00800_d_0000025,147,100-150,525.0,small,0.0,0,28,1,1
0000295_00800_d_0000025,147,100-150,260.0,small,0.0,4,79,1,1
0000295_00800_d_0000025,147,100-150,224.0,small,0.0613,3,40,1,1
0000295_00800_d_0000025,147,100-150,261.0,small,0.0613,4,-1,0,0
0000295_00800_d_0000025,147,100-150,240.0,small,0.1562,5,86,1,1
0000295_00800_d_0000025,147,100-150,352.0,small,0.1562,5,48,1,1
0000295_00800_d_0000025,147,100-150,442.0,small,0.0,5,37,1,1
0000295_00800_d_0000025,147,100-150,312.0,small,0.6,5,42,1,1
0000295_00800_d_0000025,147,100-150,220.0,small,0.5714,4,60,1,1
0000295_00800_d_0000025,147,100-150,264.0,small,0.6,4,212,1,1
0000295_00800_d_0000025,147,100-150,275.0,small,0.5714,4,173,1,1
0000295_00800_d_0000025,147,100-150,864.0,small,0.3294,2,140,1,1
0000295_00800_d_0000025,147,100-150,1073.0,medium,0.3294,3,75,1,1
0000295_00800_d_0000025,147,100-150,1155.0,medium,0.2374,4,687,0,1
0000295_00800_d_0000025,147,100-150,961.0,small,0.2374,3,106,1,1
0000295_00800_d_0000025,147,100-150,817.0,small,0.0826,2,26,1,1
0000295_00800_d_0000025,147,100-150,874.0,small,0.0826,1,53,1,1
0000295_00800_d_0000025,147,100-150,462.0,small,0.0,0,49,1,1
0000295_00800_d_0000025,147,100-150,1032.0,medium,0.0,0,36,1,1
0000295_00800_d_0000025,147,100-150,663.0,small,0.3205,2,41,1,1
0000295_00800_d_0000025,147,100-150,779.0,small,0.3205,2,29,1,1
0000295_00800_d_0000025,147,100-150,690.0,small,0.0426,2,73,1,1
0000295_00800_d_0000025,147,100-150,726.0,small,0.0,0,33,1,1
0000295_00800_d_0000025,147,100-150,228.0,small,0.56,2,54,1,1
0000295_00800_d_0000025,147,100-150,240.0,small,0.56,2,94,1,1
0000295_01000_d_0000026,251,150-300,310.0,small,0.0,0,33,1,1
0000295_01000_d_0000026,251,150-300,396.0,small,0.0,2,39,1,1
0000295_01000_d_0000026,251,150-300,363.0,small,0.0,3,43,1,1
0000295_01000_d_0000026,251,150-300,279.0,small,0.0,3,236,1,1
0000295_01000_d_0000026,251,150-300,279.0,small,0.0,2,44,1,1
0000295_01000_d_0000026,251,150-300,352.0,small,0.0,1,27,1,1
0000295_01000_d_0000026,251,150-300,261.0,small,0.0986,2,90,1,1
0000295_01000_d_0000026,251,150-300,252.0,small,0.0,2,26,1,1
0000295_01000_d_0000026,251,150-300,207.0,small,0.0986,2,620,0,1
0000295_01000_d_0000026,251,150-300,192.0,small,0.219,3,66,1,1
0000295_01000_d_0000026,251,150-300,192.0,small,0.219,3,606,0,1
0000295_01000_d_0000026,251,150-300,184.0,small,0.073,1,122,1,1
0000295_01000_d_0000026,251,150-300,609.0,small,0.0224,2,37,1,1
0000295_01000_d_0000026,251,150-300,714.0,small,0.3825,2,108,1,1
0000295_01000_d_0000026,251,150-300,1375.0,medium,0.3825,4,41,1,1
0000295_01000_d_0000026,251,150-300,860.0,small,0.3467,2,42,1,1
0000295_01000_d_0000026,251,150-300,748.0,small,0.3467,2,67,1,1
0000295_01000_d_0000026,251,150-300,920.0,small,0.4126,1,68,1,1
0000295_01000_d_0000026,251,150-300,1189.0,medium,0.4126,1,34,1,1
0000295_01000_d_0000026,251,150-300,4248.0,medium,0.0,5,4,1,1
0000295_01000_d_0000026,251,150-300,3339.0,medium,0.0,3,8,1,1
0000295_01000_d_0000026,251,150-300,2250.0,medium,0.0,1,6,1,1
0000295_01000_d_0000026,251,150-300,3819.0,medium,0.0,2,7,1,1
